unmapped_generic_UUID,unmapped_generic_name,tbs_product_UUID,tbs_product_name,Name_Similarity,unmapped_generic_category,tbs_category_name,Category_Similarity,tbs_EOL_Scenario_Unbuilt_Real,tbs_EOL_Scenario_Unbuilt_Potential,tbs_EOL_Scenario_Technology_Factor,Final_Score
eb975323-e011-4853-bce4-917fd47d9444,"Holzpellets (6,2% Feuchte / 5,8% Wassergehalt)",76d3f78a-8743-49fe-b4a1-f43b819cb930,Holzwolle-Leichtbauplatte,0.484,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Holz-Pellets',Holzzement,0.446,Dep-,SV,0.25,0.469
eb975323-e011-4853-bce4-917fd47d9444,"Holzpellets (6,2% Feuchte / 5,8% Wassergehalt)",3b1f0c75-07a4-4182-b310-5529fc5b54a6,Acetyliertes Holz ,0.488,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Holz-Pellets',Holz - acetyliert,0.401,EV+,EV+,0.0,0.453
eb975323-e011-4853-bce4-917fd47d9444,"Holzpellets (6,2% Feuchte / 5,8% Wassergehalt)",1d2b97ed-0f6f-4a6a-acd5-ea13ff23d893,Thermisch behandeltes Holz,0.416,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Holz-Pellets',Holz - therm. Behandelt,0.401,EV+,EV+,0.0,0.41
5b18555b-23e5-454e-a37d-33fbe0be21d5,Thermische Energie aus Heizöl el,1d2b97ed-0f6f-4a6a-acd5-ea13ff23d893,Thermisch behandeltes Holz,0.456,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Heizöl',Holz - therm. Behandelt,0.24,EV+,EV+,0.0,0.37
5b18555b-23e5-454e-a37d-33fbe0be21d5,Thermische Energie aus Heizöl el,,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.381,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Heizöl',"Innentür - Holz massiv, unbeschichtet",0.346,RC+,CL+,0.75,0.367
5b18555b-23e5-454e-a37d-33fbe0be21d5,Thermische Energie aus Heizöl el,1490b480-2c36-43f2-ba8b-4ea49948f7c3,Fensterglas einfach,0.377,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Heizöl',Klarglas (Bestand),0.34,RC-,RC+,0.5,0.362
14f45e4f-e30d-4ba9-a668-f1fc3718838c,Heizöl el,e9be7506-62ce-45b8-853f-c45c3f82401f,Marmorplatte ,0.368,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Heizöl',Steinboden (unproblem. imprägniert / beschichtet),0.282,RC+,RC+,1.0,0.334
14f45e4f-e30d-4ba9-a668-f1fc3718838c,Heizöl el,,Lehmbauplatte,0.35,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Heizöl',Lehmbauplatte,0.306,SV,CL+,0.75,0.332
14f45e4f-e30d-4ba9-a668-f1fc3718838c,Heizöl el,76d3f78a-8743-49fe-b4a1-f43b819cb930,Holzwolle-Leichtbauplatte,0.365,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Heizöl',Holzzement,0.272,Dep-,SV,0.25,0.328
9e0ca02a-17cc-4988-b586-6d38e8758e51,Heizöl s,,Brettsperrholz,0.385,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Heizöl',"Holz - massiv, naturbelassen",0.272,RC+,CL+,0.75,0.34
9e0ca02a-17cc-4988-b586-6d38e8758e51,Heizöl s,35be6146-5a80-4a9e-a32d-5d05c03a8d5c,Innenfarbe Dispersionsfarbe scheuerfest,0.384,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Heizöl',"Farben, sonstige Beschichtungen (mineral. Untergrund)",0.27,Dep-,Dep-,0.0,0.339
9e0ca02a-17cc-4988-b586-6d38e8758e51,Heizöl s,e9be7506-62ce-45b8-853f-c45c3f82401f,Marmorplatte ,0.368,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Heizöl',Steinboden (unproblem. imprägniert / beschichtet),0.282,RC+,RC+,1.0,0.334
649d96f3-73b2-41e3-950a-3cd259f7d8ba,Flüssiggas,318f08e0-1b04-49eb-ab16-531482cd75da,Holz-Flügelrahmen,0.588,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Flüssiggas',Holzrahmen,0.199,EV+,EV+,0.0,0.432
649d96f3-73b2-41e3-950a-3cd259f7d8ba,Flüssiggas,,Schafwolle (mit Flammschutzmittel),0.328,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Flüssiggas',Schafwolle mit Flammschutzmittel,0.411,EV-,EV-,0.75,0.361
649d96f3-73b2-41e3-950a-3cd259f7d8ba,Flüssiggas,1da7a0ab-1204-4ee6-b8fe-77a28f642f0d,Brandschutzglas F30,0.348,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Flüssiggas',Brandschutzverglasung,0.346,RC-,RC+,0.5,0.348
52a3aa6f-30f4-48d0-8d7b-78c4c9749404,Thermische Energie aus Erdgas,1d2b97ed-0f6f-4a6a-acd5-ea13ff23d893,Thermisch behandeltes Holz,0.527,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Erdgas',Holz - therm. Behandelt,0.243,EV+,EV+,0.0,0.414
52a3aa6f-30f4-48d0-8d7b-78c4c9749404,Thermische Energie aus Erdgas,1490b480-2c36-43f2-ba8b-4ea49948f7c3,Fensterglas einfach,0.486,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Erdgas',Klarglas (Bestand),0.299,RC-,RC+,0.5,0.412
52a3aa6f-30f4-48d0-8d7b-78c4c9749404,Thermische Energie aus Erdgas,e9ae96ee-ba8d-420d-9725-7c8abd06e082,Bewehrungsstahl,0.374,'Sonstige' / 'Energieträger - Bereitstellung frei Verbraucher' / 'Erdgas',Stahl - Bewehrung,0.364,CL+,CL+,1.0,0.37
47442403-1482-46b1-bf29-99a8f053ac2e,Pumpen von 1 m³ Beton,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.561,'Sonstige' / 'Baustellenprozesse' / 'Betonieren',Porenbeton - unbewehrt,0.223,Dep+,RC-,0.75,0.426
47442403-1482-46b1-bf29-99a8f053ac2e,Pumpen von 1 m³ Beton,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.546,'Sonstige' / 'Baustellenprozesse' / 'Betonieren',Porenbeton - unbewehrt,0.223,Dep+,RC-,0.75,0.416
47442403-1482-46b1-bf29-99a8f053ac2e,Pumpen von 1 m³ Beton,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.508,'Sonstige' / 'Baustellenprozesse' / 'Betonieren',Mineralwolle Glaswolle,0.242,Dep-,SV,0.75,0.402
e6d99030-e78c-4aa7-87da-c6a69208b569,Bagger 100 kW Aushub,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.448,'Sonstige' / 'Baustellenprozesse' / 'Bagger/Aushub',Porenbeton - unbewehrt,0.238,Dep+,RC-,0.75,0.364
e6d99030-e78c-4aa7-87da-c6a69208b569,Bagger 100 kW Aushub,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.445,'Sonstige' / 'Baustellenprozesse' / 'Bagger/Aushub',Porenbeton - unbewehrt,0.238,Dep+,RC-,0.75,0.362
e6d99030-e78c-4aa7-87da-c6a69208b569,Bagger 100 kW Aushub,2c076ee7-3853-4f69-9bf5-8ec265fa43e0,PIR Hartschaum (250 kg/m³),0.412,'Sonstige' / 'Baustellenprozesse' / 'Bagger/Aushub',"KSTDämm (PUR, PIR)",0.217,EB,SV,0.25,0.334
ca86f037-8d9e-48a1-8ff4-33b51a546234,Bagger 15 kW Aushub,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.468,'Sonstige' / 'Baustellenprozesse' / 'Bagger/Aushub',Porenbeton - unbewehrt,0.238,Dep+,RC-,0.75,0.376
ca86f037-8d9e-48a1-8ff4-33b51a546234,Bagger 15 kW Aushub,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.46,'Sonstige' / 'Baustellenprozesse' / 'Bagger/Aushub',Porenbeton - unbewehrt,0.238,Dep+,RC-,0.75,0.371
ca86f037-8d9e-48a1-8ff4-33b51a546234,Bagger 15 kW Aushub,2c076ee7-3853-4f69-9bf5-8ec265fa43e0,PIR Hartschaum (250 kg/m³),0.407,'Sonstige' / 'Baustellenprozesse' / 'Bagger/Aushub',"KSTDämm (PUR, PIR)",0.217,EB,SV,0.25,0.331
dfa79627-6389-4cfd-9000-58835bb5dd6d,Nutzung - 1 kWh Endenergie aus Holzpellets (entspr. GEG),76d3f78a-8743-49fe-b4a1-f43b819cb930,Holzwolle-Leichtbauplatte,0.441,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Holzzement,0.353,Dep-,SV,0.25,0.406
dfa79627-6389-4cfd-9000-58835bb5dd6d,Nutzung - 1 kWh Endenergie aus Holzpellets (entspr. GEG),,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.462,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, unbeschichtet",0.306,RC+,CL+,0.75,0.4
dfa79627-6389-4cfd-9000-58835bb5dd6d,Nutzung - 1 kWh Endenergie aus Holzpellets (entspr. GEG),6eaddefb-7a0f-43e4-a0cb-8459c26e0947,Dreifachverglasung,0.29,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Wärmeschutzverglasung,0.535,RC-,RC+,0.5,0.388
5f167dab-507c-4a05-862f-951f177c846a,Nutzung - 1 kWh Endenergie aus Hackschnitzeln (entspr. GEG),,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.451,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, unbeschichtet",0.306,RC+,CL+,0.75,0.393
5f167dab-507c-4a05-862f-951f177c846a,Nutzung - 1 kWh Endenergie aus Hackschnitzeln (entspr. GEG),,"Innentür Massivholz, lackiert, Fl.gewicht 12 kg/m²",0.474,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, beschichtet",0.253,RC+,CL-,1.0,0.385
5f167dab-507c-4a05-862f-951f177c846a,Nutzung - 1 kWh Endenergie aus Hackschnitzeln (entspr. GEG),43c3fd78-c67e-438b-b726-dd512df5d881,Kleber für Gipsplatten,0.416,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"mineral. Putz, Mörtel, Kleber",0.335,Dep+,Dep+,0.0,0.384
0453f1ec-971a-472d-89ee-4d1dd3e98e0c,Nutzung - 1 kWh Endenergie aus Öl Niedertemperatur und Brennwert (entspr. GEG),43c3fd78-c67e-438b-b726-dd512df5d881,Kleber für Gipsplatten,0.444,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"mineral. Putz, Mörtel, Kleber",0.335,Dep+,Dep+,0.0,0.4
0453f1ec-971a-472d-89ee-4d1dd3e98e0c,Nutzung - 1 kWh Endenergie aus Öl Niedertemperatur und Brennwert (entspr. GEG),,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.459,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, unbeschichtet",0.306,RC+,CL+,0.75,0.397
0453f1ec-971a-472d-89ee-4d1dd3e98e0c,Nutzung - 1 kWh Endenergie aus Öl Niedertemperatur und Brennwert (entspr. GEG),,"Innentür Massivholz, lackiert, Fl.gewicht 12 kg/m²",0.46,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, beschichtet",0.253,RC+,CL-,1.0,0.377
a0318d13-5658-4f05-bdf6-a2c2ce410e04,Nutzung - 1 kWh Endenergie aus Gas Niedertemperatur (entspr. GEG),,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.447,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, unbeschichtet",0.306,RC+,CL+,0.75,0.39
a0318d13-5658-4f05-bdf6-a2c2ce410e04,Nutzung - 1 kWh Endenergie aus Gas Niedertemperatur (entspr. GEG),43c3fd78-c67e-438b-b726-dd512df5d881,Kleber für Gipsplatten,0.397,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"mineral. Putz, Mörtel, Kleber",0.335,Dep+,Dep+,0.0,0.372
a0318d13-5658-4f05-bdf6-a2c2ce410e04,Nutzung - 1 kWh Endenergie aus Gas Niedertemperatur (entspr. GEG),,"Hochlochziegel mineralisch gefüllt, ohne Mörtel / Kleb.",0.346,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Ziegel mineralisch gefüllt,0.4,Dep+,RC-,0.75,0.367
79c32d0a-7b45-4d80-955a-ff3a73461f5b,Nutzung - 1 kWh Endenergie aus Gas Brennwert (entspr. GEG),,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.438,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, unbeschichtet",0.306,RC+,CL+,0.75,0.385
79c32d0a-7b45-4d80-955a-ff3a73461f5b,Nutzung - 1 kWh Endenergie aus Gas Brennwert (entspr. GEG),43c3fd78-c67e-438b-b726-dd512df5d881,Kleber für Gipsplatten,0.404,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"mineral. Putz, Mörtel, Kleber",0.335,Dep+,Dep+,0.0,0.376
79c32d0a-7b45-4d80-955a-ff3a73461f5b,Nutzung - 1 kWh Endenergie aus Gas Brennwert (entspr. GEG),,"Innentür Massivholz, lackiert, Fl.gewicht 12 kg/m²",0.449,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, beschichtet",0.253,RC+,CL-,1.0,0.371
75442fc5-2fc5-42a4-b3a8-2c1177fc2ab1,"Nutzung - Röhrenkollektor (1m2 und Jahr), entspr. GEG",d941f45e-1244-419c-a083-e4a49fb5498e,Isolierglas 2-Scheiben,0.351,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Wärmeschutzverglasung,0.535,RC-,RC+,0.5,0.425
75442fc5-2fc5-42a4-b3a8-2c1177fc2ab1,"Nutzung - Röhrenkollektor (1m2 und Jahr), entspr. GEG",38babeb7-2b2f-42e2-9270-0daac46ebe07,"Korkplatten 1m² (Dicke 0,006 m)",0.531,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Korkplatten (Korkgranulat mit Bindemittel),0.251,EV+,EV+,0.0,0.419
75442fc5-2fc5-42a4-b3a8-2c1177fc2ab1,"Nutzung - Röhrenkollektor (1m2 und Jahr), entspr. GEG",4e2c6692-148d-4311-b0cf-f0f174002d9e,"Korkplatten 1m² (Dicke 0,008 m)",0.526,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Korkplatten (Korkgranulat mit Bindemittel),0.251,EV+,EV+,0.0,0.416
cff1121e-f099-45d2-b1d4-4adec3fa4262,"Nutzung - Gas Wärmepumpe Luft (70 kW, 7 °C, entspr. GEG)",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.371,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Mineralwolle Glaswolle,0.309,Dep-,SV,0.75,0.346
cff1121e-f099-45d2-b1d4-4adec3fa4262,"Nutzung - Gas Wärmepumpe Luft (70 kW, 7 °C, entspr. GEG)",,"Holzrahmen PH mit Aludeckschale [kg/m² Rahmen] t=0,155 ohne HSM",0.337,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Holz-Alu-Rahmen, Nachweis kein HSM",0.275,RC-,RC+,0.75,0.312
cff1121e-f099-45d2-b1d4-4adec3fa4262,"Nutzung - Gas Wärmepumpe Luft (70 kW, 7 °C, entspr. GEG)",,Asphalttragschicht - Hochbau,0.309,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Asphalt (Hochbau),0.292,Dep+,CL+,0.75,0.302
9cdeedde-90ed-483c-b1b1-31ee56e5729a,"Nutzung - Gas Wärmepumpe Luft (70 kW, 0 °C, entspr. GEG)",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.367,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Mineralwolle Glaswolle,0.309,Dep-,SV,0.75,0.344
9cdeedde-90ed-483c-b1b1-31ee56e5729a,"Nutzung - Gas Wärmepumpe Luft (70 kW, 0 °C, entspr. GEG)",,"Holzrahmen PH mit Aludeckschale [kg/m² Rahmen] t=0,155 ohne HSM",0.337,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Holz-Alu-Rahmen, Nachweis kein HSM",0.275,RC-,RC+,0.75,0.312
9cdeedde-90ed-483c-b1b1-31ee56e5729a,"Nutzung - Gas Wärmepumpe Luft (70 kW, 0 °C, entspr. GEG)",,Asphalttragschicht - Hochbau,0.311,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Asphalt (Hochbau),0.292,Dep+,CL+,0.75,0.303
bd2ccd1b-1827-4675-86de-70c1162fde17,"Nutzung - Gas Wärmepumpe Luft (20 kW, 7 °C, entspr. GEG)",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.368,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Mineralwolle Glaswolle,0.309,Dep-,SV,0.75,0.345
bd2ccd1b-1827-4675-86de-70c1162fde17,"Nutzung - Gas Wärmepumpe Luft (20 kW, 7 °C, entspr. GEG)",,"Holzrahmen PH mit Aludeckschale [kg/m² Rahmen] t=0,155 ohne HSM",0.34,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Holz-Alu-Rahmen, Nachweis kein HSM",0.275,RC-,RC+,0.75,0.314
bd2ccd1b-1827-4675-86de-70c1162fde17,"Nutzung - Gas Wärmepumpe Luft (20 kW, 7 °C, entspr. GEG)",,Splittschüttung mineral. geb.,0.281,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Schüttung min./min. gebunden,0.34,RC-,RC-,1.0,0.305
3a2253e4-79f8-4a44-8279-c23d8500bc9e,"Nutzung - Gas Wärmepumpe Luft (20 kW, 0 °C, entspr. GEG)",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.363,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Mineralwolle Glaswolle,0.309,Dep-,SV,0.75,0.342
3a2253e4-79f8-4a44-8279-c23d8500bc9e,"Nutzung - Gas Wärmepumpe Luft (20 kW, 0 °C, entspr. GEG)",,"Holzrahmen PH mit Aludeckschale [kg/m² Rahmen] t=0,155 ohne HSM",0.34,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Holz-Alu-Rahmen, Nachweis kein HSM",0.275,RC-,RC+,0.75,0.314
3a2253e4-79f8-4a44-8279-c23d8500bc9e,"Nutzung - Gas Wärmepumpe Luft (20 kW, 0 °C, entspr. GEG)",,Asphalttragschicht - Hochbau,0.307,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Asphalt (Hochbau),0.292,Dep+,CL+,0.75,0.301
ab5682a7-43b8-4226-b62a-bc3069d9be45,"Nutzung - Flachkollektor (1m2 und Jahr), entspr. GEG",,Schafwolle (mit Flammschutzmittel),0.501,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Schafwolle mit Flammschutzmittel,0.358,EV-,EV-,0.75,0.444
ab5682a7-43b8-4226-b62a-bc3069d9be45,"Nutzung - Flachkollektor (1m2 und Jahr), entspr. GEG",76d3f78a-8743-49fe-b4a1-f43b819cb930,Holzwolle-Leichtbauplatte,0.466,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Holzzement,0.353,Dep-,SV,0.25,0.421
ab5682a7-43b8-4226-b62a-bc3069d9be45,"Nutzung - Flachkollektor (1m2 und Jahr), entspr. GEG",6eaddefb-7a0f-43e4-a0cb-8459c26e0947,Dreifachverglasung,0.341,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Wärmeschutzverglasung,0.535,RC-,RC+,0.5,0.419
575b9343-e436-4844-a48a-c47f5e634407,"Nutzung - Fernwärme (20-120 kW, entspr. GEG)",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.422,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Mineralwolle Glaswolle,0.309,Dep-,SV,0.75,0.377
575b9343-e436-4844-a48a-c47f5e634407,"Nutzung - Fernwärme (20-120 kW, entspr. GEG)",,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.414,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, unbeschichtet",0.306,RC+,CL+,0.75,0.371
575b9343-e436-4844-a48a-c47f5e634407,"Nutzung - Fernwärme (20-120 kW, entspr. GEG)",,"Innentür Massivholz, lackiert, Fl.gewicht 12 kg/m²",0.443,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, beschichtet",0.253,RC+,CL-,1.0,0.367
add1eb67-0f5c-41c2-8a21-230923afc977,"Nutzung - Fernwärme (120-400 kW, entspr. GEG)",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.424,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Mineralwolle Glaswolle,0.309,Dep-,SV,0.75,0.378
add1eb67-0f5c-41c2-8a21-230923afc977,"Nutzung - Fernwärme (120-400 kW, entspr. GEG)",,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.424,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, unbeschichtet",0.306,RC+,CL+,0.75,0.377
add1eb67-0f5c-41c2-8a21-230923afc977,"Nutzung - Fernwärme (120-400 kW, entspr. GEG)",,"Innentür Massivholz, lackiert, Fl.gewicht 12 kg/m²",0.451,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, beschichtet",0.253,RC+,CL-,1.0,0.372
6548da60-e373-4653-b104-c70177ae7300,Nutzung - Fahrstuhl geringe Auslastung (100.000 Fahrten/a),e24f9f47-8580-45c2-b16d-45145d65a813,Faserzementplatte,0.451,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Beförderungstechnik',Faserzement,0.267,Dep-,Dep-,0.0,0.377
6548da60-e373-4653-b104-c70177ae7300,Nutzung - Fahrstuhl geringe Auslastung (100.000 Fahrten/a),,Schaumglasgranulat Schüttung,0.357,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Beförderungstechnik',Mineralische Dämmschüttung,0.402,SV,CL-,0.75,0.375
6548da60-e373-4653-b104-c70177ae7300,Nutzung - Fahrstuhl geringe Auslastung (100.000 Fahrten/a),,"Hochlochziegel mineralisch gefüllt, ohne Mörtel / Kleb.",0.347,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Beförderungstechnik',Ziegel mineralisch gefüllt,0.412,Dep+,RC-,0.75,0.373
a330c52d-85bd-4d4b-98db-fff889c6fe91,Nutzung - Fahrstuhl hohe Auslastung (400.000 Fahrten/a),,Schaumglasgranulat Schüttung,0.382,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Beförderungstechnik',Mineralische Dämmschüttung,0.402,SV,CL-,0.75,0.39
a330c52d-85bd-4d4b-98db-fff889c6fe91,Nutzung - Fahrstuhl hohe Auslastung (400.000 Fahrten/a),,"Holzrahmen PH mit Aludeckschale [kg/m² Rahmen] t=0,155 ohne HSM",0.415,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Beförderungstechnik',"Holz-Alu-Rahmen, Nachweis kein HSM",0.294,RC-,RC+,0.75,0.367
a330c52d-85bd-4d4b-98db-fff889c6fe91,Nutzung - Fahrstuhl hohe Auslastung (400.000 Fahrten/a),,"Innentür Massivholz, lackiert, Fl.gewicht 12 kg/m²",0.431,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Beförderungstechnik',"Innentür - Holz massiv, beschichtet",0.268,RC+,CL-,1.0,0.365
3aa52562-8c28-44a3-92aa-934eefca8a6b,Nutzung - Fahrstuhl durchschnittliche Auslastung (200.000 Fahrten/a),,Schaumglasgranulat Schüttung,0.36,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Beförderungstechnik',Mineralische Dämmschüttung,0.402,SV,CL-,0.75,0.377
3aa52562-8c28-44a3-92aa-934eefca8a6b,Nutzung - Fahrstuhl durchschnittliche Auslastung (200.000 Fahrten/a),,"Hochlochziegel mineralisch gefüllt, ohne Mörtel / Kleb.",0.351,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Beförderungstechnik',Ziegel mineralisch gefüllt,0.412,Dep+,RC-,0.75,0.375
3aa52562-8c28-44a3-92aa-934eefca8a6b,Nutzung - Fahrstuhl durchschnittliche Auslastung (200.000 Fahrten/a),,"Innentür Massivholz, lackiert, Fl.gewicht 12 kg/m²",0.426,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Beförderungstechnik',"Innentür - Holz massiv, beschichtet",0.268,RC+,CL-,1.0,0.363
aeefc9b4-f414-499a-8f9d-5a5bf07e2421,Nutzung - Beleuchtung (Verbrauch 1 kWh Strom),,Schaumglasgranulat Schüttung,0.38,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Beleuchtung',Mineralische Dämmschüttung,0.392,SV,CL-,0.75,0.385
aeefc9b4-f414-499a-8f9d-5a5bf07e2421,Nutzung - Beleuchtung (Verbrauch 1 kWh Strom),,Kalk-Gips-Innenputz auf Massivbaustoff,0.373,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Beleuchtung',Gipsputz (auf Gipsbaustoff),0.372,Dep+,RC-,0.25,0.372
aeefc9b4-f414-499a-8f9d-5a5bf07e2421,Nutzung - Beleuchtung (Verbrauch 1 kWh Strom),,Gips-Kalk-Putz auf Massivbaustoff,0.37,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Beleuchtung',Gipsputz (auf Gipsbaustoff),0.372,Dep+,RC-,0.25,0.371
